game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
2478782,5,1,11.0,Filippo Inzaghi,398,3,4.0,Stefano Pioli,Away,0
2478782,398,3,4.0,Stefano Pioli,5,1,11.0,Filippo Inzaghi,Home,1
2478793,410,0,12.0,Andrea Stramaccioni,506,0,1.0,Massimiliano Allegri,Home,0
2478793,506,0,1.0,Massimiliano Allegri,410,0,12.0,Andrea Stramaccioni,Away,0
2478794,398,1,4.0,Stefano Pioli,1429,2,19.0,Domenico Di Carlo,Away,0
2478794,1429,2,19.0,Domenico Di Carlo,398,1,4.0,Stefano Pioli,Home,1
2478801,252,1,7.0,Gian Piero Gasperini,398,0,6.0,Stefano Pioli,Away,1
2478801,398,0,6.0,Stefano Pioli,252,1,7.0,Gian Piero Gasperini,Home,0
2478813,506,2,1.0,Massimiliano Allegri,1429,2,19.0,Domenico Di Carlo,Away,0
2478813,1429,2,19.0,Domenico Di Carlo,506,2,1.0,Massimiliano Allegri,Home,0
2478814,398,1,5.0,Stefano Pioli,410,0,13.0,Andrea Stramaccioni,Away,1
2478814,410,0,13.0,Andrea Stramaccioni,398,1,5.0,Stefano Pioli,Home,0
2478816,12,0,2.0,Rudi Garcia,130,0,20.0,Roberto Donadoni,Home,0
2478816,130,0,20.0,Roberto Donadoni,12,0,2.0,Rudi Garcia,Away,0
2478818,506,2,1.0,Massimiliano Allegri,800,1,17.0,Stefano Colantuono,Home,1
2478818,800,1,17.0,Stefano Colantuono,506,2,1.0,Massimiliano Allegri,Away,0
2478823,398,2,4.0,Stefano Pioli,458,1,9.0,Giuseppe Iachini,Home,1
2478823,458,1,9.0,Giuseppe Iachini,398,2,4.0,Stefano Pioli,Away,0
2478824,12,1,2.0,Rudi Garcia,276,1,15.0,Andrea Mandorlini,Away,0
2478824,276,1,15.0,Andrea Mandorlini,12,1,2.0,Rudi Garcia,Home,0
2478831,12,1,2.0,Rudi Garcia,506,1,1.0,Massimiliano Allegri,Home,0
2478831,506,1,1.0,Massimiliano Allegri,12,1,2.0,Rudi Garcia,Away,0
2478832,398,3,4.0,Stefano Pioli,6574,0,12.0,Eusebio Di Francesco,Away,1
2478832,6574,0,12.0,Eusebio Di Francesco,398,3,4.0,Stefano Pioli,Home,0
2478840,398,4,4.0,Stefano Pioli,430,0,6.0,Vincenzo Montella,Home,1
2478840,430,0,6.0,Vincenzo Montella,398,4,4.0,Stefano Pioli,Away,0
2478845,12,0,2.0,Rudi Garcia,862,0,16.0,Rolando Maran,Away,0
2478845,862,0,16.0,Rolando Maran,12,0,2.0,Rudi Garcia,Home,0
2478846,506,1,1.0,Massimiliano Allegri,6574,0,13.0,Eusebio Di Francesco,Home,1
2478846,6574,0,13.0,Eusebio Di Francesco,506,1,1.0,Massimiliano Allegri,Away,0
2478851,458,0,10.0,Giuseppe Iachini,506,1,1.0,Massimiliano Allegri,Home,0
2478851,506,1,1.0,Massimiliano Allegri,458,0,10.0,Giuseppe Iachini,Away,1
2478852,398,2,3.0,Stefano Pioli,416,0,9.0,Gian Piero Ventura,Away,1
2478852,416,0,9.0,Gian Piero Ventura,398,2,3.0,Stefano Pioli,Home,0
2478861,252,0,7.0,Gian Piero Gasperini,506,1,1.0,Massimiliano Allegri,Away,0
2478861,506,1,1.0,Massimiliano Allegri,252,0,7.0,Gian Piero Gasperini,Home,1
2478862,276,0,16.0,Andrea Mandorlini,398,2,3.0,Stefano Pioli,Away,0
2478862,398,2,3.0,Stefano Pioli,276,0,16.0,Andrea Mandorlini,Home,1
2478870,506,2,1.0,Massimiliano Allegri,749,0,15.0,Maurizio Sarri,Home,1
2478870,749,0,15.0,Maurizio Sarri,506,2,1.0,Massimiliano Allegri,Away,0
2478871,398,3,3.0,Stefano Pioli,1390,1,19.0,Zdenek Zeman,Away,1
2478871,1390,1,19.0,Zdenek Zeman,398,3,3.0,Stefano Pioli,Home,0
2478880,398,4,2.0,Stefano Pioli,749,0,16.0,Maurizio Sarri,Home,1
2478880,749,0,16.0,Maurizio Sarri,398,4,2.0,Stefano Pioli,Away,0
2478883,130,1,20.0,Roberto Donadoni,506,0,1.0,Massimiliano Allegri,Home,1
2478883,506,0,1.0,Massimiliano Allegri,130,1,20.0,Roberto Donadoni,Away,0
2478892,398,0,2.0,Stefano Pioli,506,2,1.0,Massimiliano Allegri,Away,0
2478892,506,2,1.0,Massimiliano Allegri,398,0,2.0,Stefano Pioli,Home,1
2478900,398,1,2.0,Stefano Pioli,862,1,14.0,Rolando Maran,Home,0
2478900,862,1,14.0,Rolando Maran,398,1,2.0,Stefano Pioli,Away,0
2478902,416,2,7.0,Gian Piero Ventura,506,1,1.0,Massimiliano Allegri,Home,1
2478902,506,1,1.0,Massimiliano Allegri,416,2,7.0,Gian Piero Ventura,Away,0
2478910,430,2,7.0,Vincenzo Montella,506,3,1.0,Massimiliano Allegri,Away,0
2478910,506,3,1.0,Massimiliano Allegri,430,2,7.0,Vincenzo Montella,Home,1
2478915,130,0,20.0,Roberto Donadoni,398,4,2.0,Stefano Pioli,Away,0
2478915,398,4,2.0,Stefano Pioli,130,0,20.0,Roberto Donadoni,Home,1
2478922,506,1,1.0,Massimiliano Allegri,1038,0,6.0,Siniša Mihajlović,Away,1
2478922,1038,0,6.0,Siniša Mihajlović,506,1,1.0,Massimiliano Allegri,Home,0
2478932,46,2,8.0,Roberto Mancini,398,1,3.0,Stefano Pioli,Away,1
2478932,398,1,3.0,Stefano Pioli,46,2,8.0,Roberto Mancini,Home,0
2478942,46,1,8.0,Roberto Mancini,506,2,1.0,Massimiliano Allegri,Home,0
2478942,506,2,1.0,Massimiliano Allegri,46,1,8.0,Roberto Mancini,Away,1
2478943,398,1,3.0,Stefano Pioli,1038,0,7.0,Siniša Mihajlović,Away,1
2478943,1038,0,7.0,Siniša Mihajlović,398,1,3.0,Stefano Pioli,Home,0
2478954,12,2,2.0,Rudi Garcia,398,1,3.0,Stefano Pioli,Away,1
2478954,398,1,3.0,Stefano Pioli,12,2,2.0,Rudi Garcia,Home,0
2478962,276,2,13.0,Andrea Mandorlini,506,2,1.0,Massimiliano Allegri,Home,0
2478962,506,2,1.0,Massimiliano Allegri,276,2,13.0,Andrea Mandorlini,Away,0
2478963,398,4,3.0,Stefano Pioli,6195,2,5.0,Rafael Benítez,Away,1
2478963,6195,2,5.0,Rafael Benítez,398,4,3.0,Stefano Pioli,Home,0
2479051,121,1,,Stanislav Cherchesov,6028,1,,Barak Bakhar,Home,0
2479051,6028,1,,Barak Bakhar,121,1,,Stanislav Cherchesov,Away,0
2479065,39,1,,Kasper Hjulmand,6676,0,,Staikos Vergetis,Home,1
2479065,6676,0,,Staikos Vergetis,39,1,,Kasper Hjulmand,Away,0
2479067,282,1,,Dzenan Uscuplic,3060,2,,Georgios Paraschos,Home,0
2479067,3060,2,,Georgios Paraschos,282,1,,Dzenan Uscuplic,Away,1
2479926,964,4,3.0,André Villas-Boas,3729,0,15.0,Dmitriy Alenichev,Away,1
2479926,3729,0,15.0,Dmitriy Alenichev,964,4,3.0,André Villas-Boas,Home,0
2479928,121,7,1.0,Stanislav Cherchesov,1083,3,13.0,Miodrag Bozovic,Home,1
2479928,1083,3,13.0,Miodrag Bozovic,121,7,1.0,Stanislav Cherchesov,Away,0
2480856,121,2,,Stanislav Cherchesov,6028,1,,Barak Bakhar,Away,1
2480856,6028,1,,Barak Bakhar,121,2,,Stanislav Cherchesov,Home,0
2480864,282,3,,Dzenan Uscuplic,3060,1,,Georgios Paraschos,Away,1
2480864,3060,1,,Georgios Paraschos,282,3,,Dzenan Uscuplic,Home,0
2480867,39,1,,Kasper Hjulmand,6676,3,,Staikos Vergetis,Away,0
2480867,6676,3,,Staikos Vergetis,39,1,,Kasper Hjulmand,Home,1
2482108,618,2,2.0,Christophe Galtier,855,0,19.0,Jocelyn Gourvennec,Away,1
2482108,855,0,19.0,Jocelyn Gourvennec,618,2,2.0,Christophe Galtier,Home,0
2482114,162,1,15.0,Leonardo Jardim,1158,2,5.0,Sylvain Ripoll,Home,0
2482114,1158,2,5.0,Sylvain Ripoll,162,1,15.0,Leonardo Jardim,Away,1
2482115,40,4,1.0,Willy Sagnol,162,1,19.0,Leonardo Jardim,Home,1
2482115,162,1,19.0,Leonardo Jardim,40,4,1.0,Willy Sagnol,Away,0
2482117,826,0,18.0,Antoine Kombouaré,855,1,13.0,Jocelyn Gourvennec,Home,0
2482117,855,1,13.0,Jocelyn Gourvennec,826,0,18.0,Antoine Kombouaré,Away,1
2482127,244,1,9.0,Marcelo Bielsa,855,0,16.0,Jocelyn Gourvennec,Away,1
2482127,855,0,16.0,Jocelyn Gourvennec,244,1,9.0,Marcelo Bielsa,Home,0
2482131,162,1,17.0,Leonardo Jardim,995,0,8.0,Michel Der Zakarian,Away,1
2482131,995,0,8.0,Michel Der Zakarian,162,1,17.0,Leonardo Jardim,Home,0
2482141,162,1,15.0,Leonardo Jardim,1082,1,3.0,René Girard,Home,0
2482141,1082,1,3.0,René Girard,162,1,15.0,Leonardo Jardim,Away,0
2482149,162,1,19.0,Leonardo Jardim,1041,2,13.0,Hubert Fournier,Away,0
2482149,1041,2,13.0,Hubert Fournier,162,1,19.0,Leonardo Jardim,Home,1
2482161,162,1,16.0,Leonardo Jardim,855,0,19.0,Jocelyn Gourvennec,Home,1
2482161,855,0,19.0,Jocelyn Gourvennec,162,1,16.0,Leonardo Jardim,Away,0
2482170,162,1,11.0,Leonardo Jardim,969,0,9.0,Rolland Courbis,Away,1
2482170,969,0,9.0,Rolland Courbis,162,1,11.0,Leonardo Jardim,Home,0
2482181,162,0,12.0,Leonardo Jardim,417,1,8.0,Claude Puel,Home,0
2482181,417,1,8.0,Claude Puel,162,0,12.0,Leonardo Jardim,Away,1
2482188,855,0,20.0,Jocelyn Gourvennec,995,1,5.0,Michel Der Zakarian,Home,0
2482188,995,1,5.0,Michel Der Zakarian,855,0,20.0,Jocelyn Gourvennec,Away,1
2482236,273,1,7.0,Philippe Montanier,855,0,19.0,Jocelyn Gourvennec,Away,1
2482236,855,0,19.0,Jocelyn Gourvennec,273,1,7.0,Philippe Montanier,Home,0
2482241,162,2,8.0,Leonardo Jardim,1162,2,16.0,Patrice Garande,Home,0
2482241,1162,2,16.0,Patrice Garande,162,2,8.0,Leonardo Jardim,Away,0
2482252,162,0,10.0,Leonardo Jardim,273,2,6.0,Philippe Montanier,Away,0
2482252,273,2,6.0,Philippe Montanier,162,0,10.0,Leonardo Jardim,Home,1
2482256,855,5,17.0,Jocelyn Gourvennec,1162,1,18.0,Patrice Garande,Home,1
2482256,1162,1,18.0,Patrice Garande,855,5,17.0,Jocelyn Gourvennec,Away,0
2482261,162,2,8.0,Leonardo Jardim,826,0,19.0,Antoine Kombouaré,Home,1
2482261,826,0,19.0,Antoine Kombouaré,162,2,8.0,Leonardo Jardim,Away,0
2482271,855,3,16.0,Jocelyn Gourvennec,1421,2,10.0,Jean-Luc Vasseur,Away,1
2482271,1421,2,10.0,Jean-Luc Vasseur,855,3,16.0,Jocelyn Gourvennec,Home,0
2482274,162,2,7.0,Leonardo Jardim,415,0,13.0,Alain Casanova,Away,1
2482274,415,0,13.0,Alain Casanova,162,2,7.0,Leonardo Jardim,Home,0
2482276,583,0,2.0,Laurent Blanc,855,1,13.0,Jocelyn Gourvennec,Away,0
2482276,855,1,13.0,Jocelyn Gourvennec,583,0,2.0,Laurent Blanc,Home,1
2482294,415,1,14.0,Alain Casanova,855,1,13.0,Jocelyn Gourvennec,Home,0
2482294,855,1,13.0,Jocelyn Gourvennec,415,1,14.0,Alain Casanova,Away,0
2482295,40,0,6.0,Willy Sagnol,162,0,5.0,Leonardo Jardim,Away,0
2482295,162,0,5.0,Leonardo Jardim,40,0,6.0,Willy Sagnol,Home,0
2482297,826,0,19.0,Antoine Kombouaré,855,2,13.0,Jocelyn Gourvennec,Away,0
2482297,855,2,13.0,Jocelyn Gourvennec,826,0,19.0,Antoine Kombouaré,Home,1
2482307,244,2,2.0,Marcelo Bielsa,855,1,13.0,Jocelyn Gourvennec,Home,1
2482307,855,1,13.0,Jocelyn Gourvennec,244,2,2.0,Marcelo Bielsa,Away,0
2482311,162,1,5.0,Leonardo Jardim,995,0,8.0,Michel Der Zakarian,Home,1
2482311,995,0,8.0,Michel Der Zakarian,162,1,5.0,Leonardo Jardim,Away,0
2482318,855,3,12.0,Jocelyn Gourvennec,1158,2,15.0,Sylvain Ripoll,Home,1
2482318,1158,2,15.0,Sylvain Ripoll,855,3,12.0,Jocelyn Gourvennec,Away,0
2482321,162,1,5.0,Leonardo Jardim,1082,0,13.0,René Girard,Away,1
2482321,1082,0,13.0,René Girard,162,1,5.0,Leonardo Jardim,Home,0
2482327,40,1,7.0,Willy Sagnol,855,1,11.0,Jocelyn Gourvennec,Home,0
2482327,855,1,11.0,Jocelyn Gourvennec,40,1,7.0,Willy Sagnol,Away,0
2482329,162,0,5.0,Leonardo Jardim,1041,0,1.0,Hubert Fournier,Home,0
2482329,1041,0,1.0,Hubert Fournier,162,0,5.0,Leonardo Jardim,Away,0
2482341,162,0,5.0,Leonardo Jardim,855,1,10.0,Jocelyn Gourvennec,Away,0
2482341,855,1,10.0,Jocelyn Gourvennec,162,0,5.0,Leonardo Jardim,Home,1
2482348,347,0,20.0,Albert Cartier,855,2,8.0,Jocelyn Gourvennec,Home,0
2482348,855,2,8.0,Jocelyn Gourvennec,347,0,20.0,Albert Cartier,Away,1
2482350,162,0,5.0,Leonardo Jardim,969,0,7.0,Rolland Courbis,Home,0
2482350,969,0,7.0,Rolland Courbis,162,0,5.0,Leonardo Jardim,Away,0
2482361,162,1,4.0,Leonardo Jardim,417,0,9.0,Claude Puel,Away,1
2482361,417,0,9.0,Claude Puel,162,1,4.0,Leonardo Jardim,Home,0
2482368,855,0,11.0,Jocelyn Gourvennec,995,1,8.0,Michel Der Zakarian,Away,0
2482368,995,1,8.0,Michel Der Zakarian,855,0,11.0,Jocelyn Gourvennec,Home,1
2482371,162,0,4.0,Leonardo Jardim,583,0,2.0,Laurent Blanc,Home,0
2482371,583,0,2.0,Laurent Blanc,162,0,4.0,Leonardo Jardim,Away,0
2482377,855,0,13.0,Jocelyn Gourvennec,1082,1,8.0,René Girard,Home,0
2482377,1082,1,8.0,René Girard,855,0,13.0,Jocelyn Gourvennec,Away,1
2482381,162,3,4.0,Leonardo Jardim,14171,1,16.0,Pascal Dupraz,Away,1
2482381,14171,1,16.0,Pascal Dupraz,162,3,4.0,Leonardo Jardim,Home,0
2482385,162,3,4.0,Leonardo Jardim,595,0,12.0,Ghislain Printant,Home,1
2482385,595,0,12.0,Ghislain Printant,162,3,4.0,Leonardo Jardim,Away,0
2482388,417,1,16.0,Claude Puel,855,2,10.0,Jocelyn Gourvennec,Home,0
2482388,855,2,10.0,Jocelyn Gourvennec,417,1,16.0,Claude Puel,Away,1
2482396,595,0,13.0,Ghislain Printant,855,0,10.0,Jocelyn Gourvennec,Home,0
2482396,855,0,10.0,Jocelyn Gourvennec,595,0,13.0,Ghislain Printant,Away,0
2482409,855,1,11.0,Jocelyn Gourvennec,1041,3,2.0,Hubert Fournier,Home,0
2482409,1041,3,2.0,Hubert Fournier,855,1,11.0,Jocelyn Gourvennec,Away,1
2482413,162,1,4.0,Leonardo Jardim,618,1,5.0,Christophe Galtier,Home,0
2482413,618,1,5.0,Christophe Galtier,162,1,4.0,Leonardo Jardim,Away,0
2482416,273,1,9.0,Philippe Montanier,855,0,12.0,Jocelyn Gourvennec,Home,1
2482416,855,0,12.0,Jocelyn Gourvennec,273,1,9.0,Philippe Montanier,Away,0
2482427,855,1,12.0,Jocelyn Gourvennec,14171,1,17.0,Pascal Dupraz,Home,0
2482427,14171,1,17.0,Pascal Dupraz,855,1,12.0,Jocelyn Gourvennec,Away,0
2482432,162,1,3.0,Leonardo Jardim,273,1,9.0,Philippe Montanier,Home,0
2482432,273,1,9.0,Philippe Montanier,162,1,3.0,Leonardo Jardim,Away,0
2482441,162,3,3.0,Leonardo Jardim,826,0,20.0,Antoine Kombouaré,Away,1
2482441,826,0,20.0,Antoine Kombouaré,162,3,3.0,Leonardo Jardim,Home,0
2482456,583,6,1.0,Laurent Blanc,855,0,11.0,Jocelyn Gourvennec,Home,1
2482456,855,0,11.0,Jocelyn Gourvennec,583,6,1.0,Laurent Blanc,Away,0
2482460,162,1,3.0,Leonardo Jardim,244,2,4.0,Marcelo Bielsa,Away,0
2482460,244,2,4.0,Marcelo Bielsa,162,1,3.0,Leonardo Jardim,Home,1
2482474,415,1,17.0,Dominique Arribagé,855,2,10.0,Jocelyn Gourvennec,Away,0
2482474,855,2,10.0,Jocelyn Gourvennec,415,1,17.0,Dominique Arribagé,Home,1
2482477,618,2,5.0,Christophe Galtier,855,1,10.0,Jocelyn Gourvennec,Home,1
2482477,855,1,10.0,Jocelyn Gourvennec,618,2,5.0,Christophe Galtier,Away,0
2483328,11,0,,Arsène Wenger,114,0,,Slaven Bilic,Away,0
2483328,114,0,,Slaven Bilic,11,0,,Arsène Wenger,Home,0
2483330,15,3,,Roger Schmidt,190,2,,Ståle Solbakken,Away,1
2483330,190,2,,Ståle Solbakken,15,3,,Roger Schmidt,Home,0
2483340,15,4,,Roger Schmidt,190,0,,Ståle Solbakken,Home,1
2483340,190,0,,Ståle Solbakken,15,4,,Roger Schmidt,Away,0
2483416,18,3,,Lucien Favre,282,2,,Dzenan Uscuplic,Away,1
2483416,282,2,,Dzenan Uscuplic,18,3,,Lucien Favre,Home,0
2483424,121,2,,Stanislav Cherchesov,829,1,,Kostas Kaiafas,Away,1
2483424,829,1,,Kostas Kaiafas,121,2,,Stanislav Cherchesov,Home,0
2483428,265,4,,Giannis Anastasiou,865,1,,Glen Riddersholm,Home,1
2483428,865,1,,Glen Riddersholm,265,4,,Giannis Anastasiou,Away,0
2483444,234,4,,Fred Rutten,10690,3,,Yuriy Vernydub,Home,1
2483444,10690,3,,Yuriy Vernydub,234,4,,Fred Rutten,Away,0
2483446,18,7,,Lucien Favre,282,0,,Dzenan Uscuplic,Home,1
2483446,282,0,,Dzenan Uscuplic,18,7,,Lucien Favre,Away,0
2483454,121,2,,Stanislav Cherchesov,829,2,,Kostas Kaiafas,Home,0
2483454,829,2,,Kostas Kaiafas,121,2,,Stanislav Cherchesov,Away,0
2483474,234,1,,Fred Rutten,10690,1,,Yuriy Vernydub,Away,0
2483474,10690,1,,Yuriy Vernydub,234,1,,Fred Rutten,Home,0
2483942,121,1,7.0,Stanislav Cherchesov,232,2,2.0,Murat Yakin,Home,0
2483942,232,2,2.0,Murat Yakin,121,1,7.0,Stanislav Cherchesov,Away,1
2483944,932,2,6.0,Leonid Kuchuk,3729,0,15.0,Dmitriy Alenichev,Away,1
2483944,3729,0,15.0,Dmitriy Alenichev,932,2,6.0,Leonid Kuchuk,Home,0
2484243,506,7,,Massimiliano Allegri,6195,8,,Rafael Benítez,Home,0
2484243,6195,8,,Rafael Benítez,506,7,,Massimiliano Allegri,Away,1
2484582,121,2,4.0,Stanislav Cherchesov,28095,0,10.0,Igor Kolyvanov,Away,1
2484582,28095,0,10.0,Igor Kolyvanov,121,2,4.0,Stanislav Cherchesov,Home,0
2484584,2698,0,11.0,Rinat Bilyaletdinov,3729,0,15.0,Dmitriy Alenichev,Away,0
2484584,3729,0,15.0,Dmitriy Alenichev,2698,0,11.0,Rinat Bilyaletdinov,Home,0
2485834,24,2,,Thomas Schaaf,10968,0,,Thomas Herbst,Away,1
2485834,10968,0,,Thomas Herbst,24,2,,Thomas Schaaf,Home,0
2485967,121,2,2.0,Stanislav Cherchesov,3729,1,16.0,Dmitriy Alenichev,Away,1
2485967,3729,1,16.0,Dmitriy Alenichev,121,2,2.0,Stanislav Cherchesov,Home,0
2486234,398,7,,Stefano Pioli,9690,0,,Antonino Asta,Home,1
2486234,9690,0,,Antonino Asta,398,7,,Stefano Pioli,Away,0
2486489,985,0,14.0,Louis van Gaal,1132,0,20.0,Sean Dyche,Away,0
2486489,1132,0,20.0,Sean Dyche,985,0,14.0,Louis van Gaal,Home,0
2486491,281,0,4.0,Manuel Pellegrini,512,1,10.0,Mark Hughes,Home,0
2486491,512,1,10.0,Mark Hughes,281,0,4.0,Manuel Pellegrini,Away,1
2486493,289,0,13.0,Gustavo Poyet,1039,1,12.0,Harry Redknapp,Away,0
2486493,1039,1,12.0,Harry Redknapp,289,0,13.0,Gustavo Poyet,Home,1
2486495,180,3,8.0,Ronald Koeman,379,1,11.0,Sam Allardyce,Away,1
2486495,379,1,11.0,Sam Allardyce,180,3,8.0,Ronald Koeman,Home,0
2486496,29,3,17.0,Roberto Martínez,631,6,1.0,José Mourinho,Home,0
2486496,631,6,1.0,José Mourinho,29,3,17.0,Roberto Martínez,Away,1
2486497,31,3,5.0,Brendan Rodgers,148,0,6.0,Mauricio Pochettino,Away,1
2486497,148,0,6.0,Mauricio Pochettino,31,3,5.0,Brendan Rodgers,Home,0
2486498,11,1,7.0,Arsène Wenger,1003,1,16.0,Nigel Pearson,Away,0
2486498,1003,1,16.0,Nigel Pearson,11,1,7.0,Arsène Wenger,Home,0
2486499,11,2,7.0,Arsène Wenger,281,2,5.0,Manuel Pellegrini,Home,0
2486499,281,2,5.0,Manuel Pellegrini,11,2,7.0,Arsène Wenger,Away,0
2486500,631,4,1.0,José Mourinho,2288,2,3.0,Garry Monk,Home,1
2486500,2288,2,3.0,Garry Monk,631,4,1.0,José Mourinho,Away,0
2486503,512,0,14.0,Mark Hughes,1003,1,12.0,Nigel Pearson,Home,0
2486503,1003,1,12.0,Nigel Pearson,512,0,14.0,Mark Hughes,Away,1
2486504,148,2,6.0,Mauricio Pochettino,289,2,15.0,Gustavo Poyet,Away,0
2486504,289,2,15.0,Gustavo Poyet,148,2,6.0,Mauricio Pochettino,Home,0
2486505,29,2,11.0,Roberto Martínez,984,0,19.0,Alan Irvine,Away,1
2486505,984,0,19.0,Alan Irvine,29,2,11.0,Roberto Martínez,Home,0
2486506,31,0,8.0,Brendan Rodgers,405,1,2.0,Paul Lambert,Home,0
2486506,405,1,2.0,Paul Lambert,31,0,8.0,Brendan Rodgers,Away,1
2486507,985,4,9.0,Louis van Gaal,1039,0,16.0,Harry Redknapp,Home,1
2486507,1039,0,16.0,Harry Redknapp,985,4,9.0,Louis van Gaal,Away,0
2486508,379,2,13.0,Sam Allardyce,3008,2,10.0,Steve Bruce,Away,0
2486508,3008,2,10.0,Steve Bruce,379,2,13.0,Sam Allardyce,Home,0
2486509,512,2,13.0,Mark Hughes,1039,2,18.0,Harry Redknapp,Away,0
2486509,1039,2,18.0,Harry Redknapp,512,2,13.0,Mark Hughes,Home,0
2486510,11,3,4.0,Arsène Wenger,405,0,3.0,Paul Lambert,Away,1
2486510,405,0,3.0,Paul Lambert,11,3,4.0,Arsène Wenger,Home,0
2486511,289,0,17.0,Gustavo Poyet,1132,0,19.0,Sean Dyche,Away,0
2486511,1132,0,19.0,Sean Dyche,289,0,17.0,Gustavo Poyet,Home,0
2486515,31,1,11.0,Brendan Rodgers,379,3,8.0,Sam Allardyce,Away,0
2486515,379,3,8.0,Sam Allardyce,31,1,11.0,Brendan Rodgers,Home,1
2486516,985,3,12.0,Louis van Gaal,1003,5,7.0,Nigel Pearson,Away,0
2486516,1003,5,7.0,Nigel Pearson,985,3,12.0,Louis van Gaal,Home,1
2486517,29,2,14.0,Roberto Martínez,873,3,15.0,Neil Warnock,Home,0
2486517,873,3,15.0,Neil Warnock,29,2,14.0,Roberto Martínez,Away,1
2486518,281,1,6.0,Manuel Pellegrini,631,1,1.0,José Mourinho,Home,0
2486518,631,1,1.0,José Mourinho,281,1,6.0,Manuel Pellegrini,Away,0
2486519,29,1,15.0,Roberto Martínez,31,1,14.0,Brendan Rodgers,Away,0
2486519,31,1,14.0,Brendan Rodgers,29,1,15.0,Roberto Martínez,Home,0
2486520,405,0,6.0,Paul Lambert,631,3,1.0,José Mourinho,Away,0
2486520,631,3,1.0,José Mourinho,405,0,6.0,Paul Lambert,Home,1
2486521,873,2,9.0,Neil Warnock,1003,0,12.0,Nigel Pearson,Home,1
2486521,1003,0,12.0,Nigel Pearson,873,2,9.0,Neil Warnock,Away,0
2486522,281,4,3.0,Manuel Pellegrini,3008,2,16.0,Steve Bruce,Away,1
2486522,3008,2,16.0,Steve Bruce,281,4,3.0,Manuel Pellegrini,Home,0
2486523,379,1,13.0,Sam Allardyce,985,2,7.0,Louis van Gaal,Away,0
2486523,985,2,7.0,Louis van Gaal,379,1,13.0,Sam Allardyce,Home,1
2486524,180,2,2.0,Ronald Koeman,1039,1,18.0,Harry Redknapp,Home,1
2486524,1039,1,18.0,Harry Redknapp,180,2,2.0,Ronald Koeman,Away,0
2486530,1003,2,12.0,Nigel Pearson,1132,2,19.0,Sean Dyche,Home,0
2486530,1132,2,19.0,Sean Dyche,1003,2,12.0,Nigel Pearson,Away,0
2486531,31,2,9.0,Brendan Rodgers,984,1,14.0,Alan Irvine,Home,1
2486531,984,1,14.0,Alan Irvine,31,2,9.0,Brendan Rodgers,Away,0
2486532,289,3,13.0,Gustavo Poyet,512,1,16.0,Mark Hughes,Home,1
2486532,512,1,16.0,Mark Hughes,289,3,13.0,Gustavo Poyet,Away,0
2486535,281,2,2.0,Manuel Pellegrini,405,0,10.0,Paul Lambert,Away,1
2486535,405,0,10.0,Paul Lambert,281,2,2.0,Manuel Pellegrini,Home,0
2486536,29,1,17.0,Roberto Martínez,985,2,4.0,Louis van Gaal,Away,0
2486536,985,2,4.0,Louis van Gaal,29,1,17.0,Roberto Martínez,Home,1
2486537,11,0,8.0,Arsène Wenger,631,2,1.0,José Mourinho,Away,0
2486537,631,2,1.0,José Mourinho,11,0,8.0,Arsène Wenger,Home,1
2486538,379,2,7.0,Sam Allardyce,1039,0,20.0,Harry Redknapp,Home,1
2486538,1039,0,20.0,Harry Redknapp,379,2,7.0,Sam Allardyce,Away,0
2486539,148,1,9.0,Mauricio Pochettino,281,4,2.0,Manuel Pellegrini,Away,0
2486539,281,4,2.0,Manuel Pellegrini,148,1,9.0,Mauricio Pochettino,Home,1
2486540,11,2,7.0,Arsène Wenger,3008,2,11.0,Steve Bruce,Home,0
2486540,3008,2,11.0,Steve Bruce,11,2,7.0,Arsène Wenger,Away,0
2486541,379,3,4.0,Sam Allardyce,1132,1,19.0,Sean Dyche,Away,1
2486541,1132,1,19.0,Sean Dyche,379,3,4.0,Sam Allardyce,Home,0
2486542,631,2,1.0,José Mourinho,873,1,16.0,Neil Warnock,Away,1
2486542,873,1,16.0,Neil Warnock,631,2,1.0,José Mourinho,Home,0
2486543,29,3,13.0,Roberto Martínez,405,0,12.0,Paul Lambert,Home,1
2486543,405,0,12.0,Paul Lambert,29,3,13.0,Roberto Martínez,Away,0
2486544,762,1,18.0,Alan Pardew,1003,0,15.0,Nigel Pearson,Home,1
2486544,1003,0,15.0,Nigel Pearson,762,1,18.0,Alan Pardew,Away,0
2486545,180,8,3.0,Ronald Koeman,289,0,17.0,Gustavo Poyet,Home,1
2486545,289,0,17.0,Gustavo Poyet,180,8,3.0,Ronald Koeman,Away,0
2486546,31,3,5.0,Brendan Rodgers,1039,2,20.0,Harry Redknapp,Away,1
2486546,1039,2,20.0,Harry Redknapp,31,3,5.0,Brendan Rodgers,Home,0
2486547,512,2,10.0,Mark Hughes,2288,1,8.0,Garry Monk,Home,1
2486547,2288,1,8.0,Garry Monk,512,2,10.0,Mark Hughes,Away,0
2486550,31,0,7.0,Brendan Rodgers,3008,0,10.0,Steve Bruce,Home,0
2486550,3008,0,10.0,Steve Bruce,31,0,7.0,Brendan Rodgers,Away,0
2486551,180,1,2.0,Ronald Koeman,512,0,12.0,Mark Hughes,Home,1
